YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,PRECTOTCORR,WS2M
2020,1,5,19,7.21,8.16,6.71,0,1.44
2020,1,5,20,7.35,8.38,6.84,0,1.51
2020,1,5,21,7.94,8.42,6.84,0,1.57
2020,1,5,22,7.83,8.17,6.71,0,1.54
2020,1,5,23,7.55,7.76,6.53,0,1.47
2020,1,6,0,7.52,7.2,6.29,0,1.42
2020,1,6,1,6.3,6.62,6.04,0,1.29
2020,1,6,2,5.55,6.26,5.92,0,1.27
2020,1,6,3,5.3,5.83,5.74,0,1.29
2020,1,6,4,4.47,5.21,5.49,0,1.36
2020,1,6,5,4.11,4.65,5.31,0,1.43
2020,1,6,6,3.69,4.12,5.07,0,1.4
2020,1,6,7,3.69,3.8,5,0,1.31
2020,1,6,8,6.48,4.36,5.19,0,1.29
2020,1,6,9,8.88,4.55,5.25,0,1.15
2020,1,6,10,11.33,4.38,5.19,0,1.21
2020,1,6,11,13.26,4.07,5.07,0,1.27
2020,1,6,12,14.39,4.44,5.25,0,1.15
2020,1,6,13,14.89,5.03,5.43,0,1.08
2020,1,6,14,14.87,5.77,5.74,0,1.03
2020,1,6,15,13.9,7.3,6.41,0,0.86
2020,1,6,16,10.74,7.96,6.65,0,0.81
2020,1,6,17,8.41,6.43,6.04,0,0.94
2020,1,6,18,7.68,5.91,5.8,0,1.02
2020,1,6,19,7.01,5.28,5.55,0,1.08
2020,1,6,20,6.34,4.66,5.31,0,1.09
2020,1,6,21,6.05,4.17,5.13,0,1.33
2020,1,6,22,5.71,3.8,5,0,1.43
2020,1,6,23,5.35,3.5,4.88,0,1.49
2020,1,7,0,5.05,3.21,4.82,0,1.52
2020,1,7,1,4.69,2.87,4.7,0,1.54
2020,1,7,2,4.33,2.51,4.58,0,1.57
2020,1,7,3,4.12,2.19,4.52,0,1.58
2020,1,7,4,4.08,2,4.46,0,1.58
2020,1,7,5,4.06,2.03,4.46,0,1.54
2020,1,7,6,3.98,2.21,4.52,0,1.5
2020,1,7,7,4.01,2.62,4.64,0,1.4
2020,1,7,8,6.58,4.65,5.31,0,0.93
2020,1,7,9,9.29,4.88,5.43,0,0.7
2020,1,7,10,11.64,5.01,5.43,0,0.18
2020,1,7,11,12.53,5.61,5.68,0,0.91
2020,1,7,12,12.92,6.58,6.1,0,1.28
2020,1,7,13,13.47,7.04,6.29,0,1.27
2020,1,7,14,13.37,7.29,6.41,0,1.25
2020,1,7,15,12.37,7.65,6.59,0,1.42
2020,1,7,16,9.73,8.1,6.77,0,1.23
2020,1,7,17,6.76,7.85,6.65,0,1.15
2020,1,7,18,7.13,8.2,6.84,0.02,1.23
2020,1,7,19,8.27,8.44,6.96,0.02,1.38
2020,1,7,20,8.34,8.18,6.77,0.01,1.3
2020,1,7,21,8.08,7.97,6.71,0.02,1.17
2020,1,7,22,8.4,8.26,6.84,0.06,1.08
2020,1,7,23,9.25,8.87,7.14,0.12,1.1
2020,1,8,0,9.41,8.94,7.2,0.16,1.23
2020,1,8,1,9.23,8.66,7.02,0.08,1.27
2020,1,8,2,8.78,8.2,6.84,0.03,1.27
2020,1,8,3,8.65,7.88,6.65,0.02,1.32
2020,1,8,4,8.4,7.6,6.53,0.01,1.25
2020,1,8,5,8.03,7.35,6.41,0.01,1.17
2020,1,8,6,7.55,7.16,6.35,0.01,1.13
2020,1,8,7,7.66,7.33,6.41,0.01,1.16
2020,1,8,8,9.46,8.48,6.96,0.01,1.2
2020,1,8,9,10.69,8.62,7.02,0.01,1.33
2020,1,8,10,11.12,8.08,6.77,0.02,1.33
2020,1,8,11,12.19,7.75,6.59,0.04,1.77
2020,1,8,12,12.18,7.31,6.41,0.04,1.9
2020,1,8,13,11.91,7.17,6.35,0.04,1.89
2020,1,8,14,11.83,7.06,6.35,0.03,1.95
2020,1,8,15,10.97,7.09,6.35,0.02,1.81
2020,1,8,16,9.41,7.51,6.53,0.02,1.43
2020,1,8,17,8.2,7.44,6.47,0.02,1.35
2020,1,8,18,8.45,7.52,6.53,0.02,1.26
2020,1,8,19,8.4,7.48,6.47,0.01,1.09
2020,1,8,20,8.11,7.37,6.47,0.01,1.03
2020,1,8,21,7.8,7.15,6.35,0.01,1.07
2020,1,8,22,7.82,7.11,6.35,0.02,1.09
2020,1,8,23,7.78,7.1,6.35,0.05,1.03
2020,1,9,0,8.05,7.37,6.47,0.14,1.11
2020,1,9,1,8.12,7.63,6.59,0.15,1.08
2020,1,9,2,8.01,7.72,6.59,0.33,0.88
2020,1,9,3,7.88,7.69,6.59,0.78,0.88
2020,1,9,4,8.49,8.16,6.84,2.25,1.28
2020,1,9,5,9.03,8.71,7.08,1.34,1.67
2020,1,9,6,9.9,9.63,7.57,0.57,1.93
2020,1,9,7,10.39,10.02,7.75,0.26,2.06
2020,1,9,8,10.45,9.69,7.57,0.08,2.35
2020,1,9,9,10.8,9.11,7.26,0.02,2.65
2020,1,9,10,11.6,7.76,6.65,0.01,2.74
2020,1,9,11,12.2,6.65,6.16,0.01,2.65
2020,1,9,12,12.58,6.45,6.1,0.01,2.48
2020,1,9,13,12.72,6.57,6.1,0.01,2.31
2020,1,9,14,12.5,6.62,6.16,0,2.17
2020,1,9,15,11.62,6.48,6.1,0,2.09
2020,1,9,16,9.91,6.43,6.04,0,1.81
2020,1,9,17,7.94,6.46,6.04,0,1.6
2020,1,9,18,6.88,6.55,6.1,0,1.45
2020,1,9,19,5.91,6.35,5.98,0,1.28
2020,1,9,20,5.93,6.15,5.92,0,1.3
2020,1,9,21,6.13,6.03,5.86,0,1.19
2020,1,9,22,6.28,6.01,5.86,0,1.06
2020,1,9,23,6.67,6.26,5.92,0.01,1
2020,1,10,0,6.68,6.54,6.04,0.01,0.83
2020,1,10,1,7.29,6.98,6.29,0.02,0.73
2020,1,10,2,7.35,7.15,6.35,0.02,0.61
2020,1,10,3,7.35,7.07,6.29,0.02,0.43
2020,1,10,4,7.21,6.88,6.23,0.01,0.21
2020,1,10,5,7.14,6.74,6.16,0.01,0.02
2020,1,10,6,7.28,6.8,6.16,0.01,0.15
2020,1,10,7,7.61,7.09,6.29,0.01,0.27
2020,1,10,8,8.48,7.63,6.53,0.01,0.32
2020,1,10,9,9.4,8.01,6.71,0,0.35
2020,1,10,10,10.81,7.63,6.53,0,0.35
2020,1,10,11,12.95,6.15,5.92,0,0.26
2020,1,10,12,14.14,5.48,5.68,0,0.05
2020,1,10,13,14.48,5.91,5.86,0,0.41
2020,1,10,14,14.1,6.74,6.16,0,0.83
2020,1,10,15,13.19,7.9,6.65,0,0.88
2020,1,10,16,10.69,8.64,7.02,0,0.76
2020,1,10,17,8.57,7.44,6.47,0,1.09
2020,1,10,18,7.68,7.62,6.53,0,1.07
2020,1,10,19,7.05,7.62,6.53,0,1.28
2020,1,10,20,6.4,7.39,6.41,0,1.29
2020,1,10,21,6.12,7.13,6.29,0,1.18
2020,1,10,22,6.39,7,6.23,0.01,1.02
2020,1,10,23,6.42,6.86,6.16,0.02,0.91
2020,1,11,0,6.81,6.95,6.23,0.03,0.93
2020,1,11,1,7.55,7.36,6.41,0.04,0.91
2020,1,11,2,8.08,7.93,6.65,0.05,0.88
2020,1,11,3,8.19,8.34,6.84,0.05,0.86
2020,1,11,4,8.71,8.92,7.14,0.09,0.98
2020,1,11,5,9.01,8.99,7.2,0.04,1.27
2020,1,11,6,8.01,8.05,6.71,0.04,1.43
2020,1,11,7,7.5,7.5,6.47,0.03,1.45
2020,1,11,8,8.73,8.07,6.71,0.04,1.57
2020,1,11,9,9.93,8.07,6.71,0.03,1.78
2020,1,11,10,11.12,6.61,6.1,0.02,2.13
2020,1,11,11,11.83,5.65,5.68,0.01,2.37
2020,1,11,12,12.11,5.33,5.55,0,2.45
2020,1,11,13,12.15,5.33,5.55,0,2.41
2020,1,11,14,11.96,5.56,5.68,0,2.22
2020,1,11,15,11.33,5.95,5.86,0,2.04
2020,1,11,16,9.76,6.69,6.16,0,1.61
2020,1,11,17,7.11,6.54,6.1,0,1.37
2020,1,11,18,6.56,6.61,6.1,0,1.38
2020,1,11,19,6.19,6.69,6.16,0,1.42
2020,1,11,20,5.78,6.6,6.1,0,1.42
2020,1,11,21,5.46,6.48,6.04,0,1.39
2020,1,11,22,5.28,6.35,5.98,0,1.37
2020,1,11,23,5.5,6.23,5.92,0,1.4
2020,1,12,0,5.92,6.2,5.92,0,1.42
2020,1,12,1,5.73,5.95,5.8,0,1.33
2020,1,12,2,4.95,5.4,5.62,0,1.23
2020,1,12,3,4.55,5.08,5.49,0,1.28
2020,1,12,4,4.23,4.83,5.37,0,1.3
2020,1,12,5,3.99,4.67,5.31,0,1.32
2020,1,12,6,4.01,4.74,5.37,0,1.37
2020,1,12,7,4.91,5.13,5.49,0,1.39
2020,1,12,8,7.12,5.99,5.86,0,1.51
2020,1,12,9,8.65,6.3,5.98,0,1.69
2020,1,12,10,10.21,5.94,5.8,0.01,1.62
2020,1,12,11,11.12,5.85,5.8,0.02,1.57
2020,1,12,12,11.21,6.06,5.86,0.03,1.81
2020,1,12,13,11.16,6.23,5.98,0.02,2.08
2020,1,12,14,10.74,6.31,5.98,0.01,2.08
2020,1,12,15,10.11,6.43,6.04,0.01,1.9
2020,1,12,16,9.15,6.7,6.16,0.01,1.42
2020,1,12,17,7.73,6.64,6.1,0.01,1.15
2020,1,12,18,7.04,6.41,6.04,0.02,1.09
2020,1,12,19,6.2,6.19,5.92,0.02,1.01
2020,1,12,20,5.9,6.02,5.86,0.03,1.13
2020,1,12,21,6.03,6.3,5.98,0.04,0.98
2020,1,12,22,6.62,6.8,6.16,0.05,0.99
2020,1,12,23,7.27,7.29,6.41,0.06,1.07
2020,1,13,0,7.02,7.08,6.29,0.07,1.11
2020,1,13,1,6.81,6.88,6.23,0.06,1.16
2020,1,13,2,7.4,7.19,6.35,0.04,1.16
2020,1,13,3,7.54,7.22,6.35,0.04,1.13
2020,1,13,4,6.99,6.72,6.16,0.04,1.07
2020,1,13,5,6.51,6.24,5.98,0.03,0.98
2020,1,13,6,6.63,6.01,5.86,0.02,1.15
2020,1,13,7,6.83,5.9,5.8,0.01,1.18
2020,1,13,8,8.55,7.58,6.53,0.01,0.86
2020,1,13,9,10,7.58,6.53,0.02,1.12
2020,1,13,10,11.04,6.27,5.98,0.01,1.26
2020,1,13,11,12.1,5.76,5.74,0,1.23
2020,1,13,12,12.64,5.8,5.8,0,1.2
2020,1,13,13,12.72,6.06,5.86,0,1.36
2020,1,13,14,12.34,6.24,5.98,0,1.26
2020,1,13,15,11.62,6.47,6.04,0,1.12
2020,1,13,16,9.91,7.35,6.41,0,0.88
2020,1,13,17,7.51,6.44,6.04,0,1.15
2020,1,13,18,7.04,6.36,5.98,0.01,1.25
2020,1,13,19,7.14,6.54,6.1,0.01,1.15
2020,1,13,20,7.33,6.83,6.23,0.02,0.91
2020,1,13,21,7.48,7.26,6.41,0.03,0.76
2020,1,13,22,7.89,7.74,6.59,0.06,0.9
2020,1,13,23,8.51,8.36,6.9,0.1,1.04
2020,1,14,0,9.26,9.01,7.2,0.16,1.15
2020,1,14,1,9.75,9.56,7.51,0.25,1.28
2020,1,14,2,10.08,9.92,7.69,0.26,1.41
2020,1,14,3,9.66,9.3,7.32,0.19,1.62
2020,1,14,4,8.16,7.45,6.47,0.3,1.78
2020,1,14,5,6.83,6.18,5.92,0.06,1.55
2020,1,14,6,5.56,5.16,5.49,0.02,1.29
2020,1,14,7,6.32,5.44,5.62,0.02,1.09
2020,1,14,8,8.12,6.56,6.04,0.01,1.03
2020,1,14,9,8.96,6.68,6.1,0.01,1.17
2020,1,14,10,9.71,6.12,5.86,0,1.44
2020,1,14,11,10.54,4.76,5.37,0.01,1.59
2020,1,14,12,11.2,4.29,5.19,0,1.67
2020,1,14,13,11.4,4.19,5.13,0,1.8
2020,1,14,14,11.14,4.08,5.13,0,1.88
2020,1,14,15,10.41,4.04,5.13,0,1.79
2020,1,14,16,8.47,4.82,5.37,0,1.37
2020,1,14,17,5.95,4.51,5.25,0,1.25
2020,1,14,18,5.44,4.5,5.25,0,1.26
2020,1,14,19,4.9,4.6,5.31,0,1.2
2020,1,14,20,4.56,4.6,5.31,0,1.37
2020,1,14,21,4.21,4.69,5.37,0,1.38
2020,1,14,22,4.05,4.72,5.37,0,1.46
2020,1,14,23,4.05,4.74,5.37,0,1.51
2020,1,15,0,4.2,4.8,5.37,0,1.52
2020,1,15,1,4.54,4.85,5.43,0,1.49
2020,1,15,2,4.93,4.88,5.43,0,1.35
2020,1,15,3,5.22,4.88,5.43,0,1.13
2020,1,15,4,5.26,4.81,5.37,0,0.98
2020,1,15,5,4.91,4.6,5.31,0.01,0.97
2020,1,15,6,4.47,4.33,5.25,0.02,0.84
2020,1,15,7,4.58,4.26,5.19,0.04,0.79
2020,1,15,8,5.4,4.44,5.25,0.02,0.77
2020,1,15,9,6.74,4.65,5.37,0.01,0.67
2020,1,15,10,8.68,4.18,5.19,0,0.54
2020,1,15,11,10.31,2.72,4.64,0,0.52
2020,1,15,12,10.75,2.23,4.52,0,0.61
2020,1,15,13,10.72,2.63,4.64,0,0.66
2020,1,15,14,10.38,3.56,4.94,0,0.74
2020,1,15,15,9.65,5.54,5.74,0,0.76
2020,1,15,16,8.19,5.58,5.74,0,0.93
2020,1,15,17,7.19,4.79,5.43,0,1.15
2020,1,15,18,6.8,5.08,5.55,0,1.12
2020,1,15,19,6.47,5.46,5.68,0,1
2020,1,15,20,6.33,5.8,5.8,0,1.01
2020,1,15,21,6.23,6.01,5.92,0.01,1.15
2020,1,15,22,6.48,6.29,6.04,0.01,1.36
2020,1,15,23,7.23,6.65,6.16,0.02,1.53
2020,1,16,0,7.5,6.91,6.29,0.03,1.64
2020,1,16,1,7.92,7.3,6.47,0.05,1.82
2020,1,16,2,8.05,7.51,6.53,0.09,1.92
2020,1,16,3,8,7.59,6.59,0.1,2.07
2020,1,16,4,8.04,7.62,6.59,0.03,2.31
2020,1,16,5,8.35,7.85,6.71,0.03,2.6
2020,1,16,6,8.76,8.1,6.84,0.06,2.91
2020,1,16,7,8.98,8.21,6.9,0.31,3.24
2020,1,16,8,9.23,8.33,6.96,1.27,3.42
2020,1,16,9,9.51,8.48,7.02,2.94,3.68
2020,1,16,10,9.96,8.82,7.2,5.56,3.72
2020,1,16,11,10.77,9.26,7.45,6.61,3.01
2020,1,16,12,10.63,8.16,6.9,4.45,2.85
2020,1,16,13,9.04,6.26,6.04,1.19,2.56
2020,1,16,14,7.98,5.43,5.68,0.36,1.77
2020,1,16,15,7.58,5.53,5.74,0.14,1.36
2020,1,16,16,7.19,5.96,5.86,0.12,1.08
2020,1,16,17,6.49,5.69,5.8,0.1,1.07
2020,1,16,18,6.61,5.6,5.74,0.13,1.12
2020,1,16,19,6.23,5.31,5.62,0.12,1.14
2020,1,16,20,5.49,4.8,5.43,0.09,1.11
2020,1,16,21,5.19,4.37,5.25,0.08,1.22
2020,1,16,22,5.17,3.99,5.13,0.04,1.35
2020,1,16,23,5.19,3.7,5,0.02,1.41
2020,1,17,0,5.3,3.54,4.94,0.01,1.46
2020,1,17,1,5.87,3.58,4.94,0,1.32
2020,1,17,2,6.48,3.63,4.94,0,0.97
2020,1,17,3,6.71,3.5,4.88,0,0.49
2020,1,17,4,6.96,2.98,4.7,0.03,0.18
2020,1,17,5,6.73,2.94,4.7,0.05,0.27
2020,1,17,6,6.11,3.04,4.76,0.13,0.78
2020,1,17,7,5.4,3.15,4.76,0.19,1
2020,1,17,8,6.56,5.12,5.49,0.16,0.66
2020,1,17,9,8.19,6,5.86,0.09,0.61
2020,1,17,10,9.3,5.51,5.62,0.04,0.59
2020,1,17,11,10,4.61,5.31,0,0.48
2020,1,17,12,10.96,3.58,4.94,0,0.33
2020,1,17,13,11.92,2.73,4.64,0,0.18
2020,1,17,14,12.15,2.15,4.46,0,0.31
2020,1,17,15,11.87,2.88,4.76,0,0.46
2020,1,17,16,10.39,2.91,4.7,0,0.76
2020,1,17,17,9.32,1.77,4.33,0,0.96
2020,1,17,18,8.76,1.94,4.39,0,0.97
2020,1,17,19,8.19,1.96,4.39,0,0.96
2020,1,17,20,7,2.35,4.52,0,1.09
2020,1,17,21,6.13,2.8,4.64,0,1.14
2020,1,17,22,5.26,2.65,4.64,0,1.19
2020,1,17,23,4.61,3.14,4.76,0,1
2020,1,18,0,4.69,3.54,4.94,0,0.87
2020,1,18,1,5.02,3.64,4.94,0,0.92
2020,1,18,2,4.96,3.76,5,0,0.9
2020,1,18,3,4.93,3.8,5,0,0.91
2020,1,18,4,4.99,3.73,5,0,0.9
2020,1,18,5,4.42,3.55,4.94,0,1.03
2020,1,18,6,4.02,3.55,4.94,0,1
2020,1,18,7,4.12,3.81,5,0,0.87
2020,1,18,8,5.74,4.45,5.25,0,0.74
2020,1,18,9,8.08,4.38,5.19,0,0.6
2020,1,18,10,10.07,3.83,5,0,0.36
2020,1,18,11,11.22,3.77,5,0,0.3
2020,1,18,12,11.48,4.08,5.13,0,0.62
2020,1,18,13,11.37,4.68,5.31,0,0.82
2020,1,18,14,11.68,5.01,5.43,0,0.88
2020,1,18,15,11.39,5.89,5.8,0,0.7
2020,1,18,16,9.32,6.87,6.23,0,0.64
2020,1,18,17,7.89,5.37,5.62,0,0.97
2020,1,18,18,7.53,4.94,5.43,0,0.98
2020,1,18,19,7.14,4.62,5.31,0,1.04
2020,1,18,20,6.48,4.42,5.25,0,1.11
2020,1,18,21,5.8,4.35,5.19,0,0.99
2020,1,18,22,5.87,4.23,5.19,0,1.36
2020,1,18,23,5.59,3.82,5.07,0,1.42
2020,1,19,0,5.1,3.44,4.94,0,1.38
2020,1,19,1,5.13,3.26,4.82,0,1.41
2020,1,19,2,4.96,2.99,4.76,0,1.47
2020,1,19,3,4.76,2.63,4.64,0,1.53
2020,1,19,4,5.44,2.45,4.58,0,1.52
2020,1,19,5,5.43,2.48,4.58,0,1.45
2020,1,19,6,5.32,2.57,4.58,0,1.39
2020,1,19,7,5.57,2.79,4.7,0,1.3
2020,1,19,8,7.15,3.44,4.88,0,1.17
2020,1,19,9,8.43,3.86,5.07,0,1.11
2020,1,19,10,9.27,4.58,5.31,0,0.99
2020,1,19,11,10.19,5.34,5.62,0,0.96
2020,1,19,12,11.64,6.74,6.16,0,0.77
2020,1,19,13,12.62,7.7,6.59,0,0.7
2020,1,19,14,13.22,8.33,6.9,0,0.49
2020,1,19,15,11.9,8.89,7.14,0,0.29
2020,1,19,16,11.26,7.87,6.71,0,0.51
2020,1,19,17,11.21,7.56,6.53,0,0.44
2020,1,19,18,11.26,7.57,6.59,0,0.15
2020,1,19,19,11.1,7.53,6.53,0,0.37
2020,1,19,20,10.69,7.43,6.53,0,0.11
2020,1,19,21,9.8,7.22,6.41,0,0.58
2020,1,19,22,9.76,7.14,6.41,0,0.62
2020,1,19,23,9.61,7.12,6.41,0,0.65
2020,1,20,0,9.48,7.23,6.41,0,0.79
2020,1,20,1,9.41,7.4,6.53,0,0.89
2020,1,20,2,9.33,7.61,6.59,0,0.93
2020,1,20,3,9.22,7.83,6.71,0,0.94
2020,1,20,4,8.9,7.99,6.77,0,0.96
2020,1,20,5,8.55,8.06,6.77,0,1.09
2020,1,20,6,7.91,7.93,6.71,0,1.24
2020,1,20,7,7.58,7.88,6.71,0,1.1
2020,1,20,8,9.12,8.63,7.08,0,0.99
2020,1,20,9,11.13,9.33,7.39,0,1.14
2020,1,20,10,12.44,9.58,7.51,0,1.06
2020,1,20,11,13.23,9.53,7.51,0,0.89
2020,1,20,12,13.47,9.49,7.51,0,0.89
2020,1,20,13,13.51,9.58,7.51,0,0.94
2020,1,20,14,13.08,9.58,7.51,0,0.97
2020,1,20,15,12.37,9.76,7.63,0,0.92
2020,1,20,16,11.03,9.98,7.69,0,0.71
2020,1,20,17,9.62,9.55,7.51,0,0.73
2020,1,20,18,9.31,9.51,7.45,0,0.81
2020,1,20,19,8.5,9.25,7.32,0,0.88
2020,1,20,20,7.73,8.9,7.14,0,0.9
2020,1,20,21,7.37,8.47,6.96,0,1.04
2020,1,20,22,7.21,8.09,6.77,0,1.22
2020,1,20,23,7.14,7.9,6.71,0,1.31
2020,1,21,0,7.15,7.78,6.65,0,1.38
2020,1,21,1,7.15,7.76,6.65,0,1.3
2020,1,21,2,7.44,8.01,6.77,0.02,1.01
2020,1,21,3,8.04,8.4,6.96,0.03,1.02
2020,1,21,4,8.77,8.77,7.08,0.01,1.09
2020,1,21,5,9.32,9.01,7.2,0.01,1.09
2020,1,21,6,8.69,8.68,7.08,0,1
2020,1,21,7,8.78,8.62,7.02,0,0.95
2020,1,21,8,10.65,9.62,7.51,0,1
2020,1,21,9,11.84,9.76,7.57,0,1.05
2020,1,21,10,13.3,9.24,7.32,0,1.04
2020,1,21,11,14.29,9.11,7.26,0,1.17
2020,1,21,12,14.38,9.33,7.39,0.01,1.34
2020,1,21,13,13.97,9.83,7.63,0.05,1.45
2020,1,21,14,13.27,10.2,7.81,0.15,1.41
2020,1,21,15,12.49,10.64,8.06,0.23,1.14
2020,1,21,16,11.69,10.92,8.18,0.28,0.84
2020,1,21,17,11.12,10.69,8.06,0.36,0.85
2020,1,21,18,10.95,10.56,8,0.33,0.93
2020,1,21,19,10.94,10.51,7.93,0.38,1.06
2020,1,21,20,10.86,10.46,7.93,0.4,1.2
2020,1,21,21,10.79,10.42,7.93,0.31,1.24
2020,1,21,22,10.73,10.4,7.87,0.26,1.17
2020,1,21,23,10.65,10.38,7.87,0.27,1.09
2020,1,22,0,10.77,10.5,7.93,0.28,1.09
2020,1,22,1,10.97,10.67,8.06,0.21,1.12
2020,1,22,2,10.95,10.69,8.06,0.15,1.04
2020,1,22,3,10.65,10.5,7.93,0.06,0.86
2020,1,22,4,10.64,10.44,7.93,0.06,0.71
2020,1,22,5,11.13,10.58,8,0.03,0.58
2020,1,22,6,11.33,10.58,8,0.02,0.18
2020,1,22,7,10.87,10.37,7.87,0.03,0.68
2020,1,22,8,12.39,11.9,8.73,0.03,0.51
2020,1,22,9,13.57,12.41,9.09,0.02,0.34
2020,1,22,10,14.09,12.08,8.85,0.01,0.23
2020,1,22,11,14.69,11.35,8.42,0,0.31
2020,1,22,12,15.48,10.4,7.93,0,0.43
2020,1,22,13,16.11,10.12,7.75,0,0.51
2020,1,22,14,16.24,10.02,7.69,0,0.49
2020,1,22,15,15.76,10.4,7.87,0,0.46
2020,1,22,16,14.01,11.49,8.48,0,0.53
2020,1,22,17,12.15,9.67,7.51,0,0.92
2020,1,22,18,11.27,9.47,7.45,0,0.92
2020,1,22,19,10.58,9.3,7.32,0,0.93
2020,1,22,20,10.05,9.11,7.26,0,0.96
2020,1,22,21,9.51,8.95,7.14,0,0.99
2020,1,22,22,8.95,8.87,7.14,0,0.98
2020,1,22,23,8.49,8.81,7.08,0,0.96
2020,1,23,0,8.16,8.72,7.08,0,0.97
2020,1,23,1,7.75,8.69,7.02,0,0.91
2020,1,23,2,7.64,8.7,7.02,0.01,1.01
2020,1,23,3,7.86,8.62,7.02,0.01,1.13
2020,1,23,4,8.48,8.6,7.02,0,1.13
2020,1,23,5,8.48,8.36,6.9,0,1.01
2020,1,23,6,8.37,8.14,6.77,0,0.91
2020,1,23,7,8.61,8.12,6.77,0,0.76
2020,1,23,8,9.51,8.58,6.96,0,0.55
2020,1,23,9,10.8,9.23,7.26,0,0.51
2020,1,23,10,12.61,9.8,7.57,0,0.5
2020,1,23,11,13.85,9.96,7.69,0,0.44
2020,1,23,12,14.15,10.16,7.75,0,0.5
2020,1,23,13,14.55,10.33,7.87,0,0.61
2020,1,23,14,14.89,10.42,7.93,0,0.7
2020,1,23,15,14.67,10.81,8.12,0,0.61
2020,1,23,16,13.33,11.23,8.36,0,0.52
2020,1,23,17,12.76,9.91,7.69,0,0.59
2020,1,23,18,12.56,9.9,7.63,0,0.23
2020,1,23,19,11.54,9.9,7.63,0,0.86
2020,1,23,20,10.55,9.77,7.57,0,1.07
2020,1,23,21,10.37,9.66,7.51,0,1.1
2020,1,23,22,10.74,9.67,7.57,0,0.93
2020,1,23,23,10.9,9.65,7.51,0,0.77
2020,1,24,0,11.01,9.71,7.57,0,0.7
2020,1,24,1,10.44,9.58,7.51,0,0.84
2020,1,24,2,9.57,9.23,7.32,0,1.1
2020,1,24,3,8.67,8.89,7.14,0,1.27
2020,1,24,4,8.1,8.55,7.02,0,1.29
2020,1,24,5,7.87,8.08,6.77,0,1.3
2020,1,24,6,7.44,7.69,6.59,0,1.31
2020,1,24,7,7.87,7.82,6.65,0,1.16
2020,1,24,8,9.75,9.05,7.2,0,0.64
2020,1,24,9,11.07,9.45,7.39,0,0.5
2020,1,24,10,13.68,10.37,7.87,0,0.38
2020,1,24,11,16.26,10.96,8.18,0,0.56
2020,1,24,12,17.3,11.15,8.3,0,0.7
2020,1,24,13,17.33,11.26,8.36,0,0.85
2020,1,24,14,17,11.27,8.42,0,0.9
2020,1,24,15,16.15,11.63,8.61,0,0.81
2020,1,24,16,13.83,12.34,9.03,0,0.54
2020,1,24,17,11.77,11.15,8.3,0,0.75
2020,1,24,18,11.32,11.08,8.3,0,0.6
2020,1,24,19,10.58,10.69,8.06,0,0.77
2020,1,24,20,10.17,10.33,7.87,0,0.95
2020,1,24,21,10.12,10.2,7.81,0,1.02
2020,1,24,22,10.29,10.16,7.81,0.01,1.04
2020,1,24,23,10.6,10.28,7.87,0.01,0.91
2020,1,25,0,10.88,10.4,7.93,0,0.7
2020,1,25,1,10.97,10.39,7.93,0.01,0.55
2020,1,25,2,10.77,10.26,7.87,0.01,0.54
2020,1,25,3,10.65,10.12,7.75,0.01,0.49
2020,1,25,4,10.66,10.03,7.75,0.01,0.13
2020,1,25,5,10.5,9.95,7.69,0.01,0.29
2020,1,25,6,10.32,9.9,7.63,0.01,0.53
2020,1,25,7,10.55,10.09,7.75,0.01,0.53
2020,1,25,8,12,12.93,9.58,0.01,0.07
2020,1,25,9,14.11,12.25,9.03,0,0.22
2020,1,25,10,16.62,12.13,8.85,0,0.26
2020,1,25,11,18.12,12.28,8.97,0,0.18
2020,1,25,12,19.06,12.35,9.03,0,0.18
2020,1,25,13,19.15,12.48,9.09,0.01,0.4
2020,1,25,14,18.08,12.91,9.34,0,0.62
2020,1,25,15,16.47,13.29,9.58,0,0.71
2020,1,25,16,14.82,13.31,9.64,0.01,0.66
2020,1,25,17,13.15,12.9,9.34,0.01,0.5
2020,1,25,18,12.33,12.38,9.03,0.03,0.43
2020,1,25,19,12.02,11.94,8.79,0.05,0.55
2020,1,25,20,11.88,11.65,8.61,0.13,0.66
2020,1,25,21,11.3,11.29,8.42,0.22,0.68
2020,1,25,22,10.99,11.15,8.3,0.19,0.6
2020,1,25,23,10.9,11.04,8.24,0.09,0.71
2020,1,26,0,10.83,10.95,8.24,0.04,0.81
2020,1,26,1,10.38,10.57,8,0.03,0.81
2020,1,26,2,9.68,9.95,7.69,0.02,0.79
2020,1,26,3,9.35,9.52,7.45,0.06,0.91
2020,1,26,4,9.4,9.43,7.45,0.2,1.02
2020,1,26,5,9.76,9.65,7.57,0.44,0.94
2020,1,26,6,9.97,9.83,7.63,0.47,0.8
2020,1,26,7,10.18,10.06,7.75,0.3,0.69
2020,1,26,8,12,11.72,8.61,0.17,0.66
2020,1,26,9,12.86,12.27,8.97,0.08,0.77
2020,1,26,10,13.76,11.99,8.79,0.02,0.98
2020,1,26,11,14.83,10.8,8.12,0.01,1.12
2020,1,26,12,15.15,9.62,7.51,0,1.31
2020,1,26,13,14.95,8.9,7.14,0,1.4
2020,1,26,14,14.33,8.7,7.02,0,1.53
2020,1,26,15,13.08,8.88,7.14,0,1.5
2020,1,26,16,11.69,9.33,7.32,0,1.3
2020,1,26,17,9.28,9.23,7.26,0,1.29
